Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Mexico,20.96379358,22.87528868,22.54221099,17.70993716,17.49797729,17.50120949,18.03330986,18.05558413,15.86809686,16.4561586,17.50700008,17.8566611,18.46436002,20.21753678,20.02230127,20.62322833,21.28710334,22.05625784,27.02021332,23.66981579,23.69932995,24.38058915,24.48757931,24.07035776,23.42180975,23.5009561,24.5869758,24.64244181,23.46408914,24.08267962,24.43866061,22.99311906,23.14345251,22.89714094,22.98856344,23.03084452
Moldova,no data,no data,no data,no data,no data,39.44198163,35.8723124,38.4799778,37.57238043,30.37947162,30.47912046,29.16295179,29.56046895,33.97381462,35.40078342,38.56022127,39.87812608,42.86016072,40.62757836,38.917178,31.91803238,30.51255381,31.73681603,30.87719702,31.80669776,29.9616526,28.57135509,29.84075048,30.52153367,29.9617068,29.86398845,29.92628533,30.35555118,30.42405804,30.45730046,30.45332527
Mongolia,36.21835613,33.93672699,17.98564285,21.34819692,19.1985818,18.50419564,18.59883807,19.4546071,20.4057953,19.92907441,24.56032762,26.35730426,26.29479435,25.91620841,25.9394164,27.54839089,33.77753009,37.9387281,33.10726887,30.25497424,32.00086155,33.91794867,29.81605503,31.22378989,28.41817232,25.84578005,24.37069721,28.54842807,31.42515524,32.63146132,26.93111448,30.19876964,30.2499045,30.62154958,30.18915433,29.95392311
Morocco,23.0111327,21.53819638,22.11725023,22.84414635,20.80904747,20.27219373,19.97376835,21.74929497,21.88152535,23.41667658,22.48944685,21.54898886,23.20833176,22.02832913,22.90476525,25.08706059,26.16677536,28.47735592,31.25522576,28.65342935,26.81407644,27.22341512,28.03921264,27.84450025,28.02610398,26.53245407,26.05420887,26.55524846,26.17979734,25.89022946,27.51753235,26.62793904,27.02192924,27.16919117,27.41802743,27.65377568
Mozambique,16.54867148,15.9470286,19.92911307,18.71196474,19.66668571,16.86692328,12.3973978,14.43195188,13.71596966,16.32485382,17.01496549,17.37628872,16.14046159,16.81335309,15.26957088,15.54962811,17.77960303,19.4272816,19.93101355,21.99746241,23.89325126,24.96968849,25.17387086,29.63444088,30.44540258,26.0253742,23.9219557,27.05481314,25.76066086,29.8665406,24.59196143,26.42618314,27.16929667,27.65585803,25.81770256,24.01244105
Myanmar,no data,no data,no data,no data,no data,no data,no data,no data,17.98101007,16.22588431,13.64311682,11.27805503,10.01095601,8.944097472,8.796989765,9.878632962,10.78286313,10.8019969,10.33209995,9.645129463,9.189739123,9.509066483,15.47488772,20.84374439,22.46183522,21.42500395,19.56494944,17.90874296,17.62908802,16.38787652,15.04589173,14.71744566,15.21744566,16.01744566,16.31744566,16.61744566
Nepal,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,11.35061438,12.03321028,12.00932301,13.25352838,13.29450073,14.02291586,13.00888071,14.18193273,14.94219516,16.81687118,18.00225859,17.8269176,17.96261929,19.63024957,20.37646911,20.76101816,23.30104064,24.09914161,25.27310517,26.01292442,20.32070614,24.97162917,25.31597975,25.3093307,25.43166874,25.46418215
Netherlands,44.8112866,47.60063844,47.18342645,47.79820294,45.97152295,44.1496964,44.37606094,43.15749256,42.22092596,42.8978756,42.54181904,41.64575902,40.66033839,40.56804664,40.80327082,41.02250387,42.23448625,41.45307428,42.53875939,41.66317245,41.79355963,41.52844813,42.02408701,42.76711943,42.77428674,41.77806634,42.80730782,42.91671295,42.78288912,43.93197383,39.78212013,41.19039064,42.44958533,42.75371742,42.89541802,43.07097794
New Zealand,46.77652541,46.83198171,46.23007068,45.26736436,44.78706466,45.31797598,42.46274571,40.54868128,39.67115778,38.16472907,38.45173403,38.52816583,39.31418004,40.31746146,40.64014655,42.24580422,42.44610518,40.63120072,39.97340962,38.58930887,37.62785296,37.42089993,37.53546912,37.32984431,37.27175974,37.66044038,37.57713641,37.05628434,37.82380201,37.02800526,37.47579026,35.81012633,35.92991721,36.49607774,36.90756569,36.96462296
Nicaragua,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,22.71757414,19.56693669,20.79653934,22.18000223,22.51472544,22.98273501,22.39026567,22.80475816,21.47376911,21.26388659,22.45899807,23.47439688,23.93516615,23.49205623,23.31627237,23.89612028,25.07579523,25.47029992,24.52954721,27.11481321,25.98355767,26.53424248,27.32348092,27.73221208,27.60357529,27.57279481
Niger,no data,no data,no data,no data,no data,9.271003803,10.47914458,10.47435129,11.36613913,10.65468245,10.6403145,11.11196989,12.20099622,11.82285781,13.26256892,13.98110892,46.10982733,16.60474559,17.94101394,13.72257845,13.2760326,13.10959509,15.77657348,18.4816534,17.45652843,17.48941401,14.89559081,15.38645719,18.09637899,18.01026677,19.03666042,18.53921046,18.25936316,18.34545089,18.51809576,18.81821951
Nigeria,19.29559074,17.50388884,23.78389896,19.61151563,12.81971049,16.04722236,15.82516913,15.23127278,10.82790586,19.04901327,28.80687063,27.63516942,20.72356686,21.01082592,23.82800939,22.71955747,21.07569085,17.01815615,20.07655102,10.10519023,12.42069228,17.72931831,14.70689719,11.48287339,10.93691988,7.909374724,5.953617773,6.608237936,8.514113508,7.86316027,5.915443264,7.108640869,7.134328959,7.226007632,7.425257754,7.357915926
Norway,50.89144516,49.85416956,49.24594129,48.58940262,49.39447619,52.29919995,53.04519876,52.84721703,50.89185163,52.184525,56.44158632,56.48374198,55.28216699,54.96434445,55.73308207,56.69408896,58.57382251,58.24915868,58.62073859,56.04462213,55.63452376,56.88117842,56.43512447,54.39306934,54.15019801,54.52016735,54.75506658,54.63918902,56.45995593,58.58182572,53.53494639,55.76156767,56.48121598,56.58040319,56.80525644,56.6329008
Oman,47.32403018,43.05886535,40.45216065,38.07770931,37.00169109,39.36933542,40.92296692,42.25228672,36.40376875,39.4253944,49.50217892,46.60289146,45.17568698,45.59060694,45.27478678,47.79211363,48.37356881,47.29811616,46.12235223,37.93425112,40.47948721,48.68993595,48.71787038,49.53222899,46.27574902,34.93071945,29.87929603,31.81334247,37.20590467,37.12241808,30.66287389,31.35623642,34.17389452,34.52252706,34.48859141,34.57834187
Pakistan,15.06466905,13.1865979,14.2029393,14.31692694,13.58548129,12.57441584,13.3395238,12.30992801,12.05656502,12.69053781,13.24030857,13.0805146,14.73662916,15.95123766,13.56488733,13.12413353,13.77594886,14.36421796,14.38272977,14.22692943,14.32452124,12.61929019,13.02486718,13.45228331,15.24313927,14.51740602,15.519442,15.54396313,15.20950736,12.99294934,15.11300095,16.12712817,17.02931076,17.69146577,17.78526247,17.75740536
Papua New Guinea,22.49741223,21.76455374,18.45943442,18.64384185,18.28229723,18.17221867,19.62151393,21.23586687,19.86444319,19.50888251,20.76049278,20.23557297,19.06711779,18.85665961,21.46218714,23.46090646,24.78245866,24.92063667,22.48803484,19.16856733,21.45606252,21.90341166,21.22709806,20.74006213,20.78540517,18.2960466,16.12213461,15.89194485,17.7903121,16.27814489,13.970038,14.58788856,15.71074499,15.97582724,16.34348374,16.28470635
Peru,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,19.61924691,18.77988546,18.24519611,18.49100249,18.52515818,19.94306175,21.19119238,21.94150767,22.22159316,20.01088054,21.07545961,21.75366157,22.36901853,22.29192653,22.38966664,20.27686923,18.808223,18.30448971,19.41936507,19.93061905,18.32294346,20.21853891,20.58705047,20.59963125,20.76003522,20.85746716
Philippines,17.10417331,17.58207165,17.80811624,18.05511869,19.08172724,18.94237339,20.01944002,20.53499585,18.93827926,18.37064319,17.53541389,17.52240762,16.85067192,16.92016234,16.56286439,17.11633741,18.23592916,17.89889312,17.90062989,16.64042084,16.09457829,16.84081912,17.77469094,18.04476487,18.13350011,18.5127397,18.29913224,18.68880391,19.29796814,19.90359215,17.21841314,17.54010121,17.68607508,17.74695568,17.8652461,18.01756512
Poland,no data,no data,no data,no data,no data,43.30056856,46.14121246,41.71896323,39.99321686,40.40658656,39.24019786,40.28509277,40.55590755,39.71475181,38.54620761,40.27057856,40.87044745,41.03767154,40.41629062,37.57718532,38.41070251,39.00017098,39.11785312,38.41280274,38.74838848,39.06146776,38.74055187,39.76090095,41.28420011,41.28633735,40.70678284,39.98050292,41.14324798,40.00836283,39.4867734,39.05792254
Portugal,35.34046775,38.00995526,43.02369478,38.42082662,35.39272389,37.44945108,38.41153453,38.75345985,38.32306961,39.53396102,39.44512765,39.34043749,40.39971646,39.71140408,40.0490147,40.63326894,41.06529155,41.61376724,41.64114556,40.35040546,40.50024664,42.35958073,42.70907796,44.81695654,44.37915687,43.79886452,42.90168953,42.41198475,42.92367776,42.86354268,42.14085495,44.57195862,44.86457291,44.83711269,42.05145972,42.00314175
Qatar,53.20207512,54.956277,51.45804908,53.27285422,47.97034328,46.46410833,46.42714887,38.24426742,48.11084133,38.00857365,34.40737301,36.59031053,39.47192537,35.21775582,48.23529109,39.61569702,38.799183,40.62468017,33.81924775,52.56792991,39.08268758,35.82463033,41.50887538,49.85257843,47.71951163,60.27241283,35.31956914,32.17511768,34.81853651,37.49027842,35.35352393,33.36780578,34.13180985,34.04084963,33.64377632,33.89202474
Russian Federation,no data,no data,no data,no data,no data,no data,no data,no data,32.25928496,30.70014279,33.75779095,34.45551143,34.49052335,33.94881343,34.20314646,37.05482627,36.84329297,37.52688505,36.55990184,32.7072292,32.31095438,34.69303051,34.41103898,33.48969151,33.86823513,31.88702711,32.91612977,33.36124706,35.28340419,35.53994057,32.00965318,32.60982874,33.07794757,33.38070712,33.54935021,33.37330199
Rwanda,no data,no data,16.95879408,16.220774,4.486744978,18.93750824,17.20128777,17.52856671,16.34334335,21.30576606,21.48442302,20.26555256,21.62731493,19.9941289,22.92325871,23.95360335,20.49150245,20.78821463,23.20222046,22.49569839,23.10347838,23.73579459,22.09666306,24.78694837,23.46962152,23.80264047,22.76266285,22.57528832,23.82554928,23.64429654,20.09372374,20.65709449,20.63978639,20.63263847,20.90257338,21.19515951
Saudi Arabia,no data,31.6646032,33.04420534,28.40461868,25.48249072,27.29035612,30.09555771,33.09234217,25.65551641,24.32348469,36.31728014,33.03329125,29.95687051,34.31450717,40.811887,46.13765209,48.09191104,41.23651224,56.4815651,31.68228048,37.40319147,44.3967555,45.16592784,41.16564868,36.67228214,24.97212021,21.4780741,24.06883205,30.70395806,31.16061372,28.35280957,31.0569447,30.97460423,31.37579283,31.7909988,32.28253643
Senegal,no data,no data,no data,no data,21.08121278,16.43584192,16.0119114,14.91650853,14.42385939,14.1767592,14.88695205,15.02726789,16.21974669,16.67928662,18.13339593,18.37565665,17.37996291,18.95340413,17.23932231,17.27628159,17.64112401,18.23698228,18.6146504,17.71094615,19.71305237,19.2835082,20.69098749,19.49499007,18.79121751,20.18921472,21.47569713,20.40309257,21.01755066,21.48381344,21.73711302,22.4206549
Singapore,17.02458099,16.53188583,17.22964056,18.8747078,19.62894019,18.60386223,20.08002813,20.20942167,20.47924946,21.08764074,20.71543145,19.40975485,18.16348959,16.32332741,16.12511951,14.93435075,14.43957773,16.13496132,17.56421486,15.75696146,15.91891854,17.62257956,17.16297446,16.87582883,17.17534147,17.30893149,18.85035785,18.99814577,17.72896463,18.18321446,17.68502992,17.31441544,17.26718461,17.40392215,17.51756131,17.51322775
Slovak Republic,no data,no data,no data,no data,no data,44.89467614,43.45456113,42.44380748,40.5540297,40.79297219,40.14137222,38.08616199,37.22668995,37.25927926,35.60561599,36.8518944,35.24220477,34.33022024,34.47100469,36.25818309,34.74664759,36.98662068,36.59840672,39.41550669,40.17732445,43.08171448,40.21135685,40.53480074,40.80110796,41.50382282,42.31268659,42.55400817,42.98316537,43.58086519,41.59245518,41.00264114
Slovenia,no data,no data,no data,no data,no data,43.73058859,42.80045771,43.06363604,43.89061869,44.04699709,43.88880343,44.26107804,44.88716951,44.56005279,44.68622639,45.06965817,44.30812544,43.36065691,43.65878547,43.54804454,44.57607682,44.22725089,45.35973277,45.68871162,45.33497368,45.86308252,44.29701783,44.03158157,44.28497119,44.21850329,39.66039362,42.97696936,43.1893652,43.31866435,43.50960939,43.63274978
South Africa,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,23.66375313,24.0787225,23.75937492,23.64225389,24.24307438,28.05776357,28.50410221,28.53063442,28.13612109,26.50698335,26.42035156,26.80020191,26.94171079,27.32644761,27.58934659,28.15209242,28.58922866,28.21973167,29.04360997,29.0647892,27.0477298,26.88458978,28.37220086,28.96229706,29.27011687,29.52555495
Spain,37.22432853,38.07758331,39.64696078,39.4323359,38.5627872,37.38476191,37.14762022,37.70719846,38.42138174,38.66113808,37.94591658,37.9582963,38.32062352,38.00011468,38.72244272,39.71264572,40.55983973,41.14132542,36.87038154,34.95473304,36.50775746,36.41506614,37.91992815,38.79637143,39.19884359,38.71379653,38.13653667,38.17362925,39.17856783,39.0863152,38.6344549,40.52591326,40.45420361,40.28588888,40.13413299,38.52285874
Sri Lanka,19.6027351,19.07078289,18.6856603,17.98805287,17.2586301,18.24849121,16.75039263,16.22361844,15.07893667,15.4286303,14.42436381,14.39495904,14.36510544,13.63650216,13.37943074,14.69084512,15.10172236,14.54118959,13.59948572,13.11156213,13.00645746,13.61671376,12.22487859,12.02346717,11.62632028,13.34072287,14.11758204,13.80212923,13.45151661,12.64511472,9.254764229,10.73786968,11.57028456,11.75503119,12.02132942,12.22513688
Sudan,14.75751928,19.22284314,25.90366546,15.64350826,16.5191189,9.39797939,6.694605984,6.790077685,7.228460318,7.596293643,9.663566838,9.099429927,9.85535263,13.31187113,16.66772573,17.87398906,17.50023529,16.74134667,20.20330594,14.95901804,17.46166722,15.90605306,9.113179651,9.562768479,8.791961475,8.413576909,7.074553955,7.177715242,8.912617615,7.893413844,6.841799474,12.83986346,12.87092939,13.89305653,14.62315515,15.33635705
Sweden,61.04377697,61.34899505,57.7962874,56.92015514,56.37499273,55.02631934,56.93383983,56.31482722,56.42260109,55.82757119,55.33295047,53.06951905,51.25461064,51.59654839,51.6819695,53.1106058,52.19888854,51.65877677,50.91383904,50.48514486,49.28742346,48.38428018,48.77972347,49.14179117,48.15311829,48.39050621,49.7732179,49.66638516,49.62636999,48.74936168,47.4452693,47.14127678,46.33363436,45.53986074,44.68206942,43.83668835
Switzerland,28.42678186,28.44452157,29.18033357,30.17876347,30.77826996,31.50160866,31.88564588,31.47625382,32.26437605,32.54691712,33.35807331,32.71869715,33.20355129,32.68378516,32.45318328,32.47994542,32.14642776,31.71266693,32.65572987,32.97844076,32.62541061,32.86749814,32.77363405,32.93730158,32.69992016,33.70509671,33.47115364,34.33096468,33.99285476,34.14393831,33.11962016,32.62282586,32.94905412,32.94905412,32.94905412,32.94905412
Tajikistan,no data,no data,no data,no data,no data,no data,no data,no data,12.04784709,13.50825329,13.60178652,15.20301445,16.7402545,17.326377,17.93218039,20.08392422,23.62167705,22.46207753,22.11956673,23.41475504,23.15983781,24.88518071,25.13434665,26.93865004,28.3946321,29.94427396,29.91419994,29.6668887,29.08821565,27.3801474,24.29507925,25.55484845,27.4588881,27.73121521,27.82874294,27.85939397
Tanzania,no data,14.76795417,12.62108864,14.38654339,13.01672146,13.45842613,14.94730417,12.80201095,11.50389723,11.62159059,11.59377126,11.96282033,12.88259889,13.58872292,14.58917475,15.03758063,14.23427346,16.40142322,16.32025407,15.46581813,15.25946257,15.36046089,15.44245803,15.03254676,14.37713518,13.98221487,14.82742137,15.41455086,14.67429384,14.66830959,15.14162198,15.03915374,15.15795456,15.35127259,15.44020114,15.64973326
Thailand,no data,no data,no data,no data,no data,20.23036199,20.71101128,19.95364625,17.62944376,17.4547404,17.55400453,19.05567116,18.98981189,20.26406278,20.43741309,21.75280268,20.60557459,20.2190007,20.02735869,19.50786262,20.93915299,21.2075428,21.39081876,22.15107491,21.38510693,22.31488676,21.91539863,21.09902696,21.42474743,21.02406773,21.02406773,21.02406773,21.02406773,21.02406773,21.02406773,21.02406773
Turkey,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,31.10560164,32.36917335,29.67381504,30.85612022,30.43792323,31.36332083,33.34289277,31.51802804,31.55111312,32.04987391,32.46275917,32.44132544,32.33358101,32.47741196,31.64162062,31.93728713,32.50522272,31.18903178,30.96136658,29.52781652,28.98817326,28.5465517,28.79764041,29.05928107,29.33695479,29.3533525
Uganda,no data,no data,no data,no data,no data,no data,no data,13.03308494,13.24647048,13.47482643,14.60532305,15.21238959,14.69305943,15.48984387,15.93543193,14.30122419,13.05777653,12.41693889,10.95100139,10.14660123,10.7793381,11.1315992,10.73228342,10.11214866,10.82458998,12.75603461,12.48777921,12.80135791,13.22036161,13.66193258,12.90526781,13.71025597,14.44890908,14.45453022,14.84277902,16.20194678
Ukraine,no data,no data,no data,no data,no data,36.56883904,33.80141897,35.4437144,34.39786254,30.80335665,32.27850178,33.64508742,36.04113019,37.98838818,37.20313049,41.91699843,43.22204119,41.69082375,43.97405289,42.35175933,43.37811971,42.93875881,44.66532685,43.32520246,40.31391485,41.88367271,38.32604206,39.29127182,39.5689799,39.40763751,39.09465515,40.6398113,40.83187619,40.82903977,40.71359506,40.61910005
United Arab Emirates,16.53210393,39.43684362,32.74038677,27.91275183,28.31659753,29.63079546,29.26896766,29.64488078,27.5374649,26.06627277,32.16532412,26.43383723,20.0949358,22.4016023,24.1070335,31.73076385,35.77726802,34.77832225,39.58731042,28.87029129,32.78145851,36.48701266,38.14687571,38.72215856,35.03844518,28.99644658,28.86382188,28.55748166,30.79898017,29.79435509,26.01410297,27.95962429,27.94922288,27.88992221,27.48202131,27.05332235
United Kingdom,33.6220596,33.16743403,32.45273153,31.22280252,31.83370827,32.72423373,32.17796736,32.81619177,34.10503074,34.62398018,35.41763261,35.00795979,33.9412616,33.95081413,34.88760181,35.29579438,35.47025845,35.71788982,35.75859581,34.46840902,35.52588292,36.03430565,35.96202813,36.31242533,35.53976579,35.6839912,36.13545226,36.64218236,36.51865594,36.40281856,36.6279174,36.35815504,36.39528499,37.09645847,37.6383713,38.21008727
United States,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,32.26341864,29.86763164,29.26950014,29.48720313,30.8622293,31.66082188,31.70092324,30.65556683,28.28462187,28.88527053,29.19172082,29.21500397,31.40397651,31.42579038,31.59631216,31.10502478,30.72583985,29.58375936,29.38623422,28.47014183,28.77230985,30.02976303,30.30677087,30.28272098,30.4079393
Uruguay,no data,no data,no data,no data,no data,no data,no data,no data,no data,26.68644685,25.97176678,27.23586064,26.63271347,27.86027829,28.08626567,28.3630947,28.56593069,29.01510791,27.26011426,28.14682401,29.47047605,28.35969153,27.82565468,29.5703915,28.90633094,28.90434683,29.44112573,29.72075604,31.1988059,30.92380036,30.68128666,30.44736953,30.56133796,30.58031889,30.60931336,30.6251945
Uzbekistan,no data,25.0327696,25.80826077,28.24513691,23.15436539,28.25025946,35.48889178,31.56233483,34.00544742,32.56841511,30.93682832,28.9695581,30.00161639,28.25698795,27.19610661,26.01248168,29.07368277,30.0813595,34.39196844,31.0422294,30.88164729,30.62560504,31.63632468,29.06871239,28.27467753,25.6173074,25.35540151,24.71991493,27.77833806,27.96315317,24.71777897,24.56488186,24.64068644,24.70524911,24.83949067,25.0881193
Venezuela,35.77051404,31.61562058,24.27933436,24.74608286,31.02964791,27.00511292,35.66987033,33.56600782,24.30075792,26.84739303,32.74265551,27.30531074,29.50752603,32.34684435,34.38490099,37.62501403,37.66198207,33.13400031,31.41839446,24.58353171,26.35918794,31.1166723,29.83840694,28.40160141,34.56553828,19.66290014,14.33911088,14.7111968,17.42109861,11.35913216,no data,no data,no data,no data,no data,no data
Vietnam,no data,no data,no data,no data,no data,no data,no data,no data,15.91766764,15.45640933,16.18299285,16.99985946,17.89233661,19.6375131,19.29096543,19.67143536,20.73433248,20.55787946,20.93277984,20.15047374,21.46968948,20.32286305,18.00419847,18.49299768,17.73823893,19.19038828,19.06671459,19.56530889,19.48849942,19.54259619,16.98091164,17.80278495,18.03295518,18.32461356,18.46234299,18.69729466
Yemen,16.36275159,18.98121863,13.72512657,12.96680061,11.15478604,18.38796165,29.77980684,32.72207846,26.49912001,28.30852783,37.77594538,33.27619681,30.22736337,31.11591737,32.0096431,34.94741002,38.554899,33.16634606,36.71527835,25.00391765,26.14503989,25.3332181,29.90282955,23.90018131,23.64399422,10.68038786,7.542715484,3.487907256,6.41552208,8.522881028,5.730996164,5.179466853,5.230802678,7.438450635,13.21145524,18.8078925
Zambia,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,22.56940378,22.07024662,23.07181208,21.9990266,20.76410676,20.07940236,36.60428176,18.88605007,18.78951042,15.74996647,15.63368769,17.74361765,18.69447411,17.62918262,18.89461928,18.7699819,18.23702446,17.47490869,18.92534462,19.72427089,17.99568913,18.9,19.3,19.59569009,19.56349075,19.70571142
Zimbabwe,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,10.40917332,6.392482747,2.5896938,1.983026613,9.65907203,18.70865158,21.07325406,21.21057164,20.29972221,20.02763438,19.10673715,17.13070335,14.37064405,13.15425082,14.69283117,14.20720025,14.51002346,14.77144202,14.77146223,13.91807192,13.89009929
Advanced G-20,no data,38.20717553,38.65741466,37.76659485,37.33332048,36.61527156,37.0787765,no data,no data,no data,no data,34.75520437,33.37052587,33.48503178,33.80687143,34.54099593,35.24188922,35.62118645,35.2519862,33.85716112,33.65231714,34.21334012,34.35732765,35.6959175,35.81757176,35.63361931,35.43265475,35.34409789,35.05799215,34.70139763,33.87161678,34.28105169,35.07591114,35.2895363,35.32473071,35.39645266
Advanced economies,no data,39.11398935,39.49999581,38.66979692,38.22283421,37.68173833,38.17876469,38.34995153,38.68456825,38.57340432,37.70955616,35.62854748,34.46154023,34.66098682,35.0448852,35.74857448,36.4175002,36.81035047,36.43087733,35.02543394,34.88103253,35.44283453,35.57306167,36.79332774,36.85462405,36.4659952,36.31198694,36.25195653,36.03099809,35.69207445,34.78324525,35.29955528,36.01138407,36.18561553,36.1712937,36.15635232
Emerging G-20,no data,no data,no data,16.95897683,16.42681491,no data,20.09523347,20.36524785,20.90930541,19.89561355,21.41120298,21.65643878,21.72089801,22.79058972,23.68321103,25.23522664,25.85239735,25.98519054,28.47447752,26.12851653,27.03935797,28.61663845,28.99779284,28.61246704,28.15543085,27.38809849,27.17371971,26.95873991,27.55844466,27.0779684,24.21421524,24.83322178,25.00053912,25.05395133,25.08290893,25.07265437
Emerging Market and Middle-Income Economies,no data,no data,20.5858869,19.03526485,18.88388768,20.10424724,22.71005081,22.50870664,22.16310073,21.83752108,23.31225357,23.15278571,23.36599841,24.26198967,25.04796755,26.87184965,27.55659552,27.65781996,29.72872345,26.97458041,27.68998579,28.97624726,29.46742591,29.0769578,28.5059511,27.35508093,26.76978356,26.78216107,27.57986654,27.01590866,24.27977686,24.9446684,25.17182576,25.21394775,25.21792414,25.18845382
Emerging and Middle-Income Asia,17.8350299,17.29234397,16.21002382,15.07353656,14.78421033,14.5493018,14.45349881,14.52959977,13.90560524,14.70321587,14.96564607,16.20105998,16.61740747,17.00471797,17.4392654,17.82325267,18.36526949,19.19236553,21.53881625,21.96008336,22.45248579,24.38183885,25.30790086,25.32702169,25.55085402,26.18652239,25.59009779,25.18510731,25.7958533,25.19002874,22.54496388,23.14807545,23.24722093,23.30140901,23.34018049,23.36245123
Emerging and Middle-Income Europe,no data,no data,no data,no data,no data,no data,no data,no data,35.35968926,35.27867036,34.41491172,35.50662361,35.01136454,34.76147761,34.38344665,36.17916756,36.71824797,36.69883993,36.65819647,34.10841261,34.12876361,35.25384014,35.12218998,34.40037817,34.33191899,33.33265641,33.69748815,33.73039145,35.10587957,34.90681464,33.06851689,33.42333993,33.93117404,33.80197544,33.72867013,33.45387139
Emerging and Middle-Income Latin America,no data,no data,no data,19.76769582,19.97586603,no data,26.32172633,26.00073504,25.17161941,24.38182409,23.90884575,23.70699658,24.27294768,26.12404756,26.6620263,28.06193147,28.68035011,29.05122382,31.19555261,28.9937467,30.41584088,30.79477751,30.60868003,30.28693549,29.46350211,26.80392048,27.38044514,27.78395651,27.8632624,28.09356122,25.90235892,26.90454758,27.3901795,27.45868188,27.49493856,27.46251191
Emerging and Middle-Income Middle East and North Africa and Pakistan,21.33201277,24.86849299,29.98811115,28.87591445,27.54501031,28.44952387,29.45146325,29.31523541,24.06374925,25.50735785,31.09545196,27.64333083,28.93001091,30.46383248,33.3890591,38.59547171,39.85618841,37.75906243,42.41047961,32.80070428,34.20530435,35.52019302,38.22591945,37.33568532,34.12454971,28.83903873,25.12230606,26.911287,30.18100162,28.44748399,24.16677396,25.57466804,26.01075456,26.2470563,26.29912463,26.46701937
Euro area,no data,44.85163634,45.98562294,46.67761548,46.30498255,45.46091272,45.88573024,45.96426284,45.70829118,46.07137456,45.55700566,44.86632586,44.46902031,44.37495543,44.07409524,44.32092972,44.76258692,44.89135539,44.61578042,44.64494969,44.5333996,45.10710125,46.2021433,46.8260078,46.75486857,46.38449764,46.19381434,46.13133716,46.39414806,46.39459428,45.60354989,46.19007845,46.3489363,46.2380108,46.03900096,45.79755909
Low-Income Developing Asia,12.02392142,12.42105175,11.93928508,13.08769082,12.97397414,no data,no data,no data,12.40603586,11.9688181,12.55529686,12.79584859,13.41159969,14.08204647,13.97217263,14.61531815,15.57669876,15.50954639,16.03168796,15.28519616,16.19725092,15.81749182,16.09582414,16.93695051,16.66633337,16.41966147,15.99717927,16.07030664,16.00963184,15.92896023,13.59455141,14.41169724,14.95319036,15.21651719,15.2883499,15.37740691
Low-Income Developing Countries,15.31999643,14.41015309,15.56079782,15.35350923,13.44893065,15.74502064,14.42582483,14.20198393,12.57978587,14.67980418,17.1817894,17.42972119,16.29923271,16.86622409,17.97711296,18.31489199,20.13583629,17.50139951,19.00923184,15.10059305,16.33830262,17.83425388,17.09643045,16.09834973,15.83301851,14.5339417,14.15596599,14.36249359,14.83332607,14.68279498,12.96514644,13.82319333,14.1856048,14.38664206,14.46032114,14.50713597
Low-Income Developing Latin America,17.23220876,no data,no data,no data,no data,no data,no data,16.00620901,17.64920323,18.63395915,19.61467658,18.15842098,18.66163741,19.39727445,20.39508383,21.18827182,20.89032937,21.79739709,22.25091624,21.36594539,22.24520527,22.89744909,23.38305498,23.09805148,23.0657791,23.58944248,24.86032913,24.55560246,24.01038579,23.58742614,23.4440764,25.07154852,25.51176067,25.8225469,25.92310555,26.05230313
Low-Income Developing Oil Producers,19.08191483,17.99210847,21.16139591,17.91126697,12.53270917,16.28751021,16.41926488,15.94307143,11.37095462,20.06515134,29.66854231,28.30879393,21.8742596,22.20607118,24.37636114,23.8492745,23.03973602,18.90003471,22.32025553,12.0725002,14.60893109,19.49193832,16.8987219,13.56571928,12.82455211,8.731063311,6.83348424,7.189322304,9.249715081,8.683069564,6.674980103,7.76046791,7.801419281,7.935960068,8.191715016,8.220214699
Low-Income Developing Others,16.12067727,19.01674647,17.28318221,16.59743454,14.37212411,21.31059261,26.6891226,25.02309231,24.42219316,24.5694689,25.16343002,22.15382189,21.27665292,22.2963976,23.62907139,24.51316098,25.5729997,24.25912144,28.00640616,23.4686282,24.26587623,23.97034339,24.66121124,22.26010714,21.66827909,17.66592267,17.38319651,16.54134608,19.2945631,20.21109492,18.28189959,19.88434134,20.58058524,21.40606963,22.27611455,23.20782554
Low-Income Developing Sub-Saharan Africa,no data,14.30009608,16.30638444,no data,13.16792278,15.50569922,13.65140401,13.50574195,11.11979191,13.76582935,17.98768327,19.06873709,16.70849426,17.12183036,18.76445199,18.65061508,20.92841414,16.69155452,18.25239499,13.03077422,14.49030018,17.33669429,15.9736882,14.34222566,14.09777617,12.45930944,11.86493353,12.3735173,13.03237154,12.74872916,11.43553365,12.22111822,12.46959012,12.59985658,12.63356613,12.59522833
